name,bus,type,build_year,p_nom,carrier,address,province,capital_cost,company,membership,market,control,cc_group,x,y
양산열병합 ST,KR,CC,2023,40.96,LNG,경남 양산시 동면,경상남도,1670415000,지역난방공사,정회원,시장,중앙,양산열병합,129.0291075,35.3253593
양주열병합_1,KR,CHP,2014,330,LNG,경기 양주시 옥정동,경기도,1228770000,대륜발전㈜,정회원,시장,중앙,,127.0929342,37.8221515
양주열병합_2,KR,CHP,2014,194.3,LNG,경기 양주시 옥정동,경기도,1228770000,대륜발전㈜,정회원,시장,중앙,,127.0929342,37.8221515
위례열병합_1,KR,CHP,2017,270.4,LNG,경기 하남시 위례대로4길,경기도,1058652000,위례에너지서비스㈜,정회원,시장,중앙,,127.150146,37.4808582
위례열병합_2,KR,CHP,2017,142.2,LNG,경기 하남시 위례대로4길,경기도,1058652000,위례에너지서비스㈜,정회원,시장,중앙,,127.150146,37.4808582
인천공항_1,KR,CHP,2001,94,LNG,인천 중구 운서동,인천광역시,703506000,인천공항에너지㈜,정회원,시장,중앙,,126.4417093,37.4634593
인천공항_2,KR,CHP,2001,33,LNG,인천 중구 운서동,인천광역시,703506000,인천공항에너지㈜,정회원,시장,중앙,,126.4417093,37.4634593
전북집단에너지,KR,CHP,1992,19,bituminous,전북 익산시 신흥동,전북특별자치도,819565000,전북집단에너지㈜,정회원,시장,비중앙,,126.9889483,35.9388886
청주열병합,KR,CHP,2000,58.3,heavy oil,충북 청주시 흥덕구 죽림동,충청북도,1908236500,지역난방공사,정회원,시장,중앙,,127.4399409,36.612225
춘천열병합_1,KR,CHP,2017,287.8,LNG,강원 춘천시 동산면,강원특별자치도,1560179000,춘천에너지㈜,정회원,시장,중앙,,127.813742,37.774723
춘천열병합_2,KR,CHP,2017,143.4,LNG,강원 춘천시 동산면,강원특별자치도,1560179000,춘천에너지㈜,정회원,시장,중앙,,127.813742,37.774723
파주열병합_1,KR,CHP,2011,326.8,LNG,경기 파주시 교하읍,경기도,883107000,지역난방공사,정회원,시장,중앙,,126.7785999,37.7537326
파주열병합_2,KR,CHP,2011,188.7,LNG,경기 파주시 교하읍,경기도,883107000,지역난방공사,정회원,시장,중앙,,126.7785999,37.7537326
판교열병합_1,KR,CHP,2010,77.863,LNG,경기 성남시 판교동,경기도,1081172500,지역난방공사,정회원,시장,중앙,,127.0986022,37.3899504
판교열병합_2,KR,CHP,2010,68.451,LNG,경기 성남시 판교동,경기도,1081172500,지역난방공사,정회원,시장,중앙,,127.0986022,37.3899504
포천그린에너지,KR,CHP,2018,169.9,bituminous,경기 포천시 신북면,경기도,3502478000,지에스포천그린에너지,정회원,시장,비중앙,,127.2044688,37.8936154
하남열병합_1,KR,CHP,2015,240.75,LNG,경기 하남시 풍산동,경기도,1228770000,나래에너지서비스㈜,정회원,시장,중앙,,127.1850892,37.5490186
하남열병합_2,KR,CHP,2015,123.061,LNG,경기 하남시 풍산동,경기도,1228770000,나래에너지서비스㈜,정회원,시장,중앙,,127.1850892,37.5490186
화성복합_1,KR,CHP,2007,321.6,LNG,경기 화성시 동탄면,경기도,703506000,지역난방공사,정회원,시장,중앙,,127.0319437,37.2241406
화성복합_2,KR,CHP,2007,190.2,LNG,경기 화성시 동탄면,경기도,703506000,지역난방공사,정회원,시장,중앙,,127.0319437,37.2241406
fuelcell_서울특별시,KR,fuelcell,2024,86.9,fuelcell,서울특별시,서울특별시,,,정회원,시장,중앙,,126.9782914,37.5666791
IGCC_서울특별시,KR,IGCC,2024,0,IGCC,서울특별시,서울특별시,,,정회원,시장,중앙,,126.9782914,37.5666791
solar_서울특별시,KR,renewable,2024,47.660195,solar,서울특별시,서울특별시,,,정회원,시장,중앙,,126.9782914,37.5666791
wind_서울특별시,KR,renewable,2024,0,wind,서울특별시,서울특별시,,,정회원,시장,중앙,,126.9782914,37.5666791
hydro_서울특별시,KR,renewable,2024,0,hydro,서울특별시,서울특별시,5571468000,,정회원,시장,중앙,,126.9782914,37.5666791
ocean_서울특별시,KR,renewable,2024,0,ocean,서울특별시,서울특별시,5571468000,,정회원,시장,중앙,,126.9782914,37.5666791
bio_서울특별시,KR,renewable,2024,5.8,bio,서울특별시,서울특별시,1469000000,,정회원,시장,중앙,,126.9782914,37.5666791
waste_서울특별시,KR,renewable,2024,0,waste,서울특별시,서울특별시,1469000000,,정회원,시장,중앙,,126.9782914,37.5666791
fuelcell_부산광역시,KR,fuelcell,2024,40.48,fuelcell,부산광역시,부산광역시,,,정회원,시장,중앙,,129.0752365,35.1799528
IGCC_부산광역시,KR,IGCC,2024,0,IGCC,부산광역시,부산광역시,,,정회원,시장,중앙,,129.0752365,35.1799528
solar_부산광역시,KR,renewable,2024,254.310375,solar,부산광역시,부산광역시,,,정회원,시장,중앙,,129.0752365,35.1799528
wind_부산광역시,KR,renewable,2024,0.762,wind,부산광역시,부산광역시,,,정회원,시장,중앙,,129.0752365,35.1799528
hydro_부산광역시,KR,renewable,2024,0.02,hydro,부산광역시,부산광역시,5571468000,,정회원,시장,중앙,,129.0752365,35.1799528
ocean_부산광역시,KR,renewable,2024,0,ocean,부산광역시,부산광역시,5571468000,,정회원,시장,중앙,,129.0752365,35.1799528
bio_부산광역시,KR,renewable,2024,4.574,bio,부산광역시,부산광역시,1469000000,,정회원,시장,중앙,,129.0752365,35.1799528
waste_부산광역시,KR,renewable,2024,0,waste,부산광역시,부산광역시,1469000000,,정회원,시장,중앙,,129.0752365,35.1799528
fuelcell_대구광역시,KR,fuelcell,2024,4.11,fuelcell,대구광역시,대구광역시,,,정회원,시장,중앙,,128.6018,35.8713
IGCC_대구광역시,KR,IGCC,2024,0,IGCC,대구광역시,대구광역시,,,정회원,시장,중앙,,128.6018,35.8713
solar_대구광역시,KR,renewable,2024,362.228226,solar,대구광역시,대구광역시,,,정회원,시장,중앙,,128.6018,35.8713
wind_대구광역시,KR,renewable,2024,0,wind,대구광역시,대구광역시,,,정회원,시장,중앙,,128.6018,35.8713
hydro_대구광역시,KR,renewable,2024,3.56,hydro,대구광역시,대구광역시,5571468000,,정회원,시장,중앙,,128.6018,35.8713
ocean_대구광역시,KR,renewable,2024,0,ocean,대구광역시,대구광역시,5571468000,,정회원,시장,중앙,,128.6018,35.8713
bio_대구광역시,KR,renewable,2024,4.5,bio,대구광역시,대구광역시,1469000000,,정회원,시장,중앙,,128.6018,35.8713
waste_대구광역시,KR,renewable,2024,0,waste,대구광역시,대구광역시,1469000000,,정회원,시장,중앙,,128.6018,35.8713
fuelcell_인천광역시,KR,fuelcell,2024,245.745,fuelcell,인천광역시,인천광역시,,,정회원,시장,중앙,,126.7052,37.456
IGCC_인천광역시,KR,IGCC,2024,0,IGCC,인천광역시,인천광역시,,,정회원,시장,중앙,,126.7052,37.456
solar_인천광역시,KR,renewable,2024,148.131085,solar,인천광역시,인천광역시,,,정회원,시장,중앙,,126.7052,37.456
wind_인천광역시,KR,renewable,2024,49,wind,인천광역시,인천광역시,,,정회원,시장,중앙,,126.7052,37.456
hydro_인천광역시,KR,renewable,2024,12.599,hydro,인천광역시,인천광역시,5571468000,,정회원,시장,중앙,,126.7052,37.456
ocean_인천광역시,KR,renewable,2024,0,ocean,인천광역시,인천광역시,5571468000,,정회원,시장,중앙,,126.7052,37.456
bio_인천광역시,KR,renewable,2024,76.33,bio,인천광역시,인천광역시,1469000000,,정회원,시장,중앙,,126.7052,37.456
waste_인천광역시,KR,renewable,2024,0,waste,인천광역시,인천광역시,1469000000,,정회원,시장,중앙,,126.7052,37.456
fuelcell_광주광역시,KR,fuelcell,2024,21.035,fuelcell,광주광역시,광주광역시,,,정회원,시장,중앙,,126.8515034,35.1594647
IGCC_광주광역시,KR,IGCC,2024,0,IGCC,광주광역시,광주광역시,,,정회원,시장,중앙,,126.8515034,35.1594647
solar_광주광역시,KR,renewable,2024,340.616036,solar,광주광역시,광주광역시,,,정회원,시장,중앙,,126.8515034,35.1594647
wind_광주광역시,KR,renewable,2024,0,wind,광주광역시,광주광역시,,,정회원,시장,중앙,,126.8515034,35.1594647
hydro_광주광역시,KR,renewable,2024,1.83,hydro,광주광역시,광주광역시,5571468000,,정회원,시장,중앙,,126.8515034,35.1594647
ocean_광주광역시,KR,renewable,2024,0,ocean,광주광역시,광주광역시,5571468000,,정회원,시장,중앙,,126.8515034,35.1594647
bio_광주광역시,KR,renewable,2024,2.12,bio,광주광역시,광주광역시,1469000000,,정회원,시장,중앙,,126.8515034,35.1594647
waste_광주광역시,KR,renewable,2024,0,waste,광주광역시,광주광역시,1469000000,,정회원,시장,중앙,,126.8515034,35.1594647
fuelcell_대전광역시,KR,fuelcell,2024,7.165,fuelcell,대전광역시,대전광역시,,,정회원,시장,중앙,,127.3849016,36.3497007
IGCC_대전광역시,KR,IGCC,2024,0,IGCC,대전광역시,대전광역시,,,정회원,시장,중앙,,127.3849016,36.3497007
solar_대전광역시,KR,renewable,2024,62.08183,solar,대전광역시,대전광역시,,,정회원,시장,중앙,,127.3849016,36.3497007
wind_대전광역시,KR,renewable,2024,0,wind,대전광역시,대전광역시,,,정회원,시장,중앙,,127.3849016,36.3497007
hydro_대전광역시,KR,renewable,2024,0,hydro,대전광역시,대전광역시,5571468000,,정회원,시장,중앙,,127.3849016,36.3497007
ocean_대전광역시,KR,renewable,2024,0,ocean,대전광역시,대전광역시,5571468000,,정회원,시장,중앙,,127.3849016,36.3497007
bio_대전광역시,KR,renewable,2024,0.099,bio,대전광역시,대전광역시,1469000000,,정회원,시장,중앙,,127.3849016,36.3497007
waste_대전광역시,KR,renewable,2024,0,waste,대전광역시,대전광역시,1469000000,,정회원,시장,중앙,,127.3849016,36.3497007
fuelcell_울산광역시,KR,fuelcell,2024,37.298,fuelcell,울산광역시,울산광역시,,,정회원,시장,중앙,,129.3119136,35.5391697
IGCC_울산광역시,KR,IGCC,2024,0,IGCC,울산광역시,울산광역시,,,정회원,시장,중앙,,129.3119136,35.5391697
solar_울산광역시,KR,renewable,2024,134.153515,solar,울산광역시,울산광역시,,,정회원,시장,중앙,,129.3119136,35.5391697
wind_울산광역시,KR,renewable,2024,0,wind,울산광역시,울산광역시,,,정회원,시장,중앙,,129.3119136,35.5391697
hydro_울산광역시,KR,renewable,2024,0.3,hydro,울산광역시,울산광역시,5571468000,,정회원,시장,중앙,,129.3119136,35.5391697
ocean_울산광역시,KR,renewable,2024,0,ocean,울산광역시,울산광역시,5571468000,,정회원,시장,중앙,,129.3119136,35.5391697
bio_울산광역시,KR,renewable,2024,0,bio,울산광역시,울산광역시,1469000000,,정회원,시장,중앙,,129.3119136,35.5391697
waste_울산광역시,KR,renewable,2024,0,waste,울산광역시,울산광역시,1469000000,,정회원,시장,중앙,,129.3119136,35.5391697
fuelcell_경기도,KR,fuelcell,2024,256.49,fuelcell,경기도,경기도,,,정회원,시장,중앙,,127.0535231,37.2884675
IGCC_경기도,KR,IGCC,2024,0,IGCC,경기도,경기도,,,정회원,시장,중앙,,127.0535231,37.2884675
solar_경기도,KR,renewable,2024,1849.805241,solar,경기도,경기도,,,정회원,시장,중앙,,127.0535231,37.2884675
wind_경기도,KR,renewable,2024,5.271,wind,경기도,경기도,,,정회원,시장,중앙,,127.0535231,37.2884675
hydro_경기도,KR,renewable,2024,275.954,hydro,경기도,경기도,5571468000,,정회원,시장,중앙,,127.0535231,37.2884675
ocean_경기도,KR,renewable,2024,254,ocean,경기도,경기도,5571468000,,정회원,시장,중앙,,127.0535231,37.2884675
bio_경기도,KR,renewable,2024,62.523,bio,경기도,경기도,1469000000,,정회원,시장,중앙,,127.0535231,37.2884675
waste_경기도,KR,renewable,2024,0,waste,경기도,경기도,1469000000,,정회원,시장,중앙,,127.0535231,37.2884675
fuelcell_강원특별자치도,KR,fuelcell,2024,98.496,fuelcell,강원특별자치도,강원특별자치도,,,정회원,시장,중앙,,127.7297,37.885
IGCC_강원특별자치도,KR,IGCC,2024,0,IGCC,강원특별자치도,강원특별자치도,,,정회원,시장,중앙,,127.7297,37.885
solar_강원특별자치도,KR,renewable,2024,1890.700508,solar,강원특별자치도,강원특별자치도,,,정회원,시장,중앙,,127.7297,37.885
wind_강원특별자치도,KR,renewable,2024,570.198,wind,강원특별자치도,강원특별자치도,,,정회원,시장,중앙,,127.7297,37.885
hydro_강원특별자치도,KR,renewable,2024,525.095,hydro,강원특별자치도,강원특별자치도,5571468000,,정회원,시장,중앙,,127.7297,37.885
ocean_강원특별자치도,KR,renewable,2024,0,ocean,강원특별자치도,강원특별자치도,5571468000,,정회원,시장,중앙,,127.7297,37.885
bio_강원특별자치도,KR,renewable,2024,368.465,bio,강원특별자치도,강원특별자치도,1469000000,,정회원,시장,중앙,,127.7297,37.885
waste_강원특별자치도,KR,renewable,2024,0,waste,강원특별자치도,강원특별자치도,1469000000,,정회원,시장,중앙,,127.7297,37.885
fuelcell_충청북도,KR,fuelcell,2024,39.6,fuelcell,충청북도,충청북도,,,정회원,시장,중앙,,127.4915,36.6357
IGCC_충청북도,KR,IGCC,2024,0,IGCC,충청북도,충청북도,,,정회원,시장,중앙,,127.4915,36.6357
solar_충청북도,KR,renewable,2024,1512.489724,solar,충청북도,충청북도,,,정회원,시장,중앙,,127.4915,36.6357
wind_충청북도,KR,renewable,2024,0,wind,충청북도,충청북도,,,정회원,시장,중앙,,127.4915,36.6357
hydro_충청북도,KR,renewable,2024,507.004,hydro,충청북도,충청북도,5571468000,,정회원,시장,중앙,,127.4915,36.6357
ocean_충청북도,KR,renewable,2024,0,ocean,충청북도,충청북도,5571468000,,정회원,시장,중앙,,127.4915,36.6357
bio_충청북도,KR,renewable,2024,2.66,bio,충청북도,충청북도,1469000000,,정회원,시장,중앙,,127.4915,36.6357
waste_충청북도,KR,renewable,2024,0,waste,충청북도,충청북도,1469000000,,정회원,시장,중앙,,127.4915,36.6357
fuelcell_충청남도,KR,fuelcell,2024,82.72,fuelcell,충청남도,충청남도,,,정회원,시장,중앙,,126.6729,36.6593
IGCC_충청남도,KR,IGCC,2024,346.33,IGCC,충청남도,충청남도,,,정회원,시장,중앙,,126.6729,36.6593
solar_충청남도,KR,renewable,2024,3658.706573,solar,충청남도,충청남도,,,정회원,시장,중앙,,126.6729,36.6593
wind_충청남도,KR,renewable,2024,2,wind,충청남도,충청남도,,,정회원,시장,중앙,,126.6729,36.6593
hydro_충청남도,KR,renewable,2024,32.251,hydro,충청남도,충청남도,5571468000,,정회원,시장,중앙,,126.6729,36.6593
ocean_충청남도,KR,renewable,2024,0,ocean,충청남도,충청남도,5571468000,,정회원,시장,중앙,,126.6729,36.6593
bio_충청남도,KR,renewable,2024,383.56,bio,충청남도,충청남도,1469000000,,정회원,시장,중앙,,126.6729,36.6593
waste_충청남도,KR,renewable,2024,0,waste,충청남도,충청남도,1469000000,,정회원,시장,중앙,,126.6729,36.6593
fuelcell_전북특별자치도,KR,fuelcell,2024,15.42,fuelcell,전북특별자치도,전북특별자치도,,,정회원,시장,중앙,,127.109,35.8198999
IGCC_전북특별자치도,KR,IGCC,2024,0,IGCC,전북특별자치도,전북특별자치도,,,정회원,시장,중앙,,127.109,35.8198999
solar_전북특별자치도,KR,renewable,2024,4511.897537,solar,전북특별자치도,전북특별자치도,,,정회원,시장,중앙,,127.109,35.8198999
wind_전북특별자치도,KR,renewable,2024,79.5,wind,전북특별자치도,전북특별자치도,,,정회원,시장,중앙,,127.109,35.8198999
hydro_전북특별자치도,KR,renewable,2024,78.917,hydro,전북특별자치도,전북특별자치도,5571468000,,정회원,시장,중앙,,127.109,35.8198999
ocean_전북특별자치도,KR,renewable,2024,0,ocean,전북특별자치도,전북특별자치도,5571468000,,정회원,시장,중앙,,127.109,35.8198999
bio_전북특별자치도,KR,renewable,2024,477.812,bio,전북특별자치도,전북특별자치도,1469000000,,정회원,시장,중앙,,127.109,35.8198999
waste_전북특별자치도,KR,renewable,2024,0,waste,전북특별자치도,전북특별자치도,1469000000,,정회원,시장,중앙,,127.109,35.8198999
fuelcell_전라남도,KR,fuelcell,2024,68.56,fuelcell,전라남도,전라남도,,,정회원,시장,중앙,,126.4629,34.8159
IGCC_전라남도,KR,IGCC,2024,0,IGCC,전라남도,전라남도,,,정회원,시장,중앙,,126.4629,34.8159
solar_전라남도,KR,renewable,2024,6019.388215,solar,전라남도,전라남도,,,정회원,시장,중앙,,126.4629,34.8159
wind_전라남도,KR,renewable,2024,454.875,wind,전라남도,전라남도,,,정회원,시장,중앙,,126.4629,34.8159
hydro_전라남도,KR,renewable,2024,36.776,hydro,전라남도,전라남도,5571468000,,정회원,시장,중앙,,126.4629,34.8159
ocean_전라남도,KR,renewable,2024,0.08,ocean,전라남도,전라남도,5571468000,,정회원,시장,중앙,,126.4629,34.8159
bio_전라남도,KR,renewable,2024,2.229,bio,전라남도,전라남도,1469000000,,정회원,시장,중앙,,126.4629,34.8159
waste_전라남도,KR,renewable,2024,0,waste,전라남도,전라남도,1469000000,,정회원,시장,중앙,,126.4629,34.8159
fuelcell_경상북도,KR,fuelcell,2024,66.988,fuelcell,경상북도,경상북도,,,정회원,시장,중앙,,128.5058,36.5754
IGCC_경상북도,KR,IGCC,2024,0,IGCC,경상북도,경상북도,,,정회원,시장,중앙,,128.5058,36.5754
solar_경상북도,KR,renewable,2024,3749.258558,solar,경상북도,경상북도,,,정회원,시장,중앙,,128.5058,36.5754
wind_경상북도,KR,renewable,2024,578.0097,wind,경상북도,경상북도,,,정회원,시장,중앙,,128.5058,36.5754
hydro_경상북도,KR,renewable,2024,179.955,hydro,경상북도,경상북도,5571468000,,정회원,시장,중앙,,128.5058,36.5754
ocean_경상북도,KR,renewable,2024,0,ocean,경상북도,경상북도,5571468000,,정회원,시장,중앙,,128.5058,36.5754
bio_경상북도,KR,renewable,2024,1.5,bio,경상북도,경상북도,1469000000,,정회원,시장,중앙,,128.5058,36.5754
waste_경상북도,KR,renewable,2024,0,waste,경상북도,경상북도,1469000000,,정회원,시장,중앙,,128.5058,36.5754
fuelcell_경상남도,KR,fuelcell,2024,9.315,fuelcell,경상남도,경상남도,,,정회원,시장,중앙,,128.6925,35.2382
IGCC_경상남도,KR,IGCC,2024,0,IGCC,경상남도,경상남도,,,정회원,시장,중앙,,128.6925,35.2382
solar_경상남도,KR,renewable,2024,1905.51913,solar,경상남도,경상남도,,,정회원,시장,중앙,,128.6925,35.2382
wind_경상남도,KR,renewable,2024,86.186,wind,경상남도,경상남도,,,정회원,시장,중앙,,128.6925,35.2382
hydro_경상남도,KR,renewable,2024,145.469,hydro,경상남도,경상남도,5571468000,,정회원,시장,중앙,,128.6925,35.2382
ocean_경상남도,KR,renewable,2024,0,ocean,경상남도,경상남도,5571468000,,정회원,시장,중앙,,128.6925,35.2382
bio_경상남도,KR,renewable,2024,14.025,bio,경상남도,경상남도,1469000000,,정회원,시장,중앙,,128.6925,35.2382
waste_경상남도,KR,renewable,2024,0,waste,경상남도,경상남도,1469000000,,정회원,시장,중앙,,128.6925,35.2382
fuelcell_제주특별자치도,KR,fuelcell,2024,0,fuelcell,제주특별자치도,제주특별자치도,,,정회원,시장,중앙,,126.4987083,33.4887737
IGCC_제주특별자치도,KR,IGCC,2024,0,IGCC,제주특별자치도,제주특별자치도,,,정회원,시장,중앙,,126.4987083,33.4887737
solar_제주특별자치도,KR,renewable,2024,564.98847,solar,제주특별자치도,제주특별자치도,,,정회원,시장,중앙,,126.4987083,33.4887737
wind_제주특별자치도,KR,renewable,2024,421.97,wind,제주특별자치도,제주특별자치도,,,정회원,시장,중앙,,126.4987083,33.4887737
hydro_제주특별자치도,KR,renewable,2024,0.8164,hydro,제주특별자치도,제주특별자치도,5571468000,,정회원,시장,중앙,,126.4987083,33.4887737
ocean_제주특별자치도,KR,renewable,2024,0.5,ocean,제주특별자치도,제주특별자치도,5571468000,,정회원,시장,중앙,,126.4987083,33.4887737
bio_제주특별자치도,KR,renewable,2024,434.45,bio,제주특별자치도,제주특별자치도,1469000000,,정회원,시장,중앙,,126.4987083,33.4887737
waste_제주특별자치도,KR,renewable,2024,0,waste,제주특별자치도,제주특별자치도,1469000000,,정회원,시장,중앙,,126.4987083,33.4887737
fuelcell_세종특별자치시,KR,fuelcell,2024,5.28,fuelcell,세종특별자치시,세종특별자치시,,,정회원,시장,중앙,,127.289,36.4799999
IGCC_세종특별자치시,KR,IGCC,2024,0,IGCC,세종특별자치시,세종특별자치시,,,정회원,시장,중앙,,127.289,36.4799999
solar_세종특별자치시,KR,renewable,2024,82.90724,solar,세종특별자치시,세종특별자치시,,,정회원,시장,중앙,,127.289,36.4799999
wind_세종특별자치시,KR,renewable,2024,0,wind,세종특별자치시,세종특별자치시,,,정회원,시장,중앙,,127.289,36.4799999
hydro_세종특별자치시,KR,renewable,2024,2.31,hydro,세종특별자치시,세종특별자치시,5571468000,,정회원,시장,중앙,,127.289,36.4799999
ocean_세종특별자치시,KR,renewable,2024,0,ocean,세종특별자치시,세종특별자치시,5571468000,,정회원,시장,중앙,,127.289,36.4799999
bio_세종특별자치시,KR,renewable,2024,5,bio,세종특별자치시,세종특별자치시,1469000000,,정회원,시장,중앙,,127.289,36.4799999
waste_세종특별자치시,KR,renewable,2024,0,waste,세종특별자치시,세종특별자치시,1469000000,,정회원,시장,중앙,,127.289,36.4799999